"date","Avg_USText","AvgUS_USText","AvgRoW_USText","Avg_USTextRP","AvgUS_USTextRP","AvgRoW_USTextRP"
2017-01-04,7.95767722252754,6.38339894572068,11.1062337761413,5.23388124420867,4.39214247770256,6.91735877722087
2017-01-05,7.59062836991063,6.5494866695429,9.67291177064609,5.2378110137698,4.5802487836196,6.5529354740702
2017-01-06,7.3042956056596,6.34636817350758,9.22015046996365,4.96240544950164,4.40883613924488,6.06954407001518
2017-01-09,7.04122127456633,6.16471865370628,8.79422651628644,4.82270952535804,4.22267246929128,6.02278363749155
2017-01-10,7.29664017634361,6.1323401619315,9.62524020516782,4.98394847844003,4.22976104249128,6.49232335033753
2017-01-11,7.08027734917775,6.20630184255393,8.82822836242539,4.87407721747646,4.28827034234967,6.04569096773003
2017-01-12,7.0604062550673,6.02993143443809,9.12135589632571,4.79881353119134,4.16061746088102,6.07520567181197
2017-01-13,6.65570204416086,5.97367483337138,8.01975646573984,4.58232046968531,4.12976581026598,5.48742978852397
2017-01-17,6.29401569805699,5.61602504451343,7.64999700514413,4.27772604053522,3.78139993376951,5.27037825406665
2017-01-18,6.67814474386012,5.84808806847322,8.33825809463391,4.61601600269597,3.97583542317777,5.89637716173238
2017-01-19,6.7182236447983,5.91841470695837,8.31784152047815,4.59813850768753,3.97489229889706,5.84463092526848
2017-01-20,7.04843595964755,6.31610858945501,8.51309070003263,4.81276389470447,4.24970774707953,5.93887618995435
2017-01-23,6.1877684446969,5.65273536326419,7.25783460756233,4.24874366451447,3.84958572745347,5.04705953863648
2017-01-24,6.4490070024513,5.76735872513966,7.81230355707458,4.36681117724242,3.88262498908662,5.33518355355402
2017-01-25,6.51300330965245,5.73913070915364,8.06074851065008,4.4517020661153,3.92110644563791,5.51289330707009
2017-01-26,6.56730139472142,5.62471990693598,8.45246437029229,4.43495876370037,3.80987124163786,5.6851338078254
2017-01-27,6.83179514930251,6.19793065326647,8.09952414137458,4.62761346672508,4.18977581933227,5.50328876151069
2017-01-30,6.89481514770402,6.05745526807156,8.56953490696894,4.63642371560347,4.0331038684684,5.84306340987362
2017-01-31,6.93157663439844,6.07991091363643,8.63490807592246,4.62353680379974,4.08454460585459,5.70152119969004
2017-02-01,6.66825357273756,6.08431946378981,7.83612179063307,4.51413191853583,4.07826759032969,5.38586057494811
2017-02-02,6.76550690944508,5.71404702630984,8.86842667571555,4.58808868229432,3.78162238190288,6.20102128307719
2017-02-03,6.70828117164142,5.93587096851346,8.25310157789733,4.57971527946397,3.9990747879535,5.7409962624849
2017-02-06,6.39920574721893,5.74478852565448,7.70804019034783,4.30346689808095,3.81059162956423,5.28921743511439
2017-02-07,6.50960282762892,5.62614083829753,8.27652680629169,4.44487697969755,3.8196089439135,5.69541305126563
2017-02-08,6.52997321672923,5.8744920008581,7.84093564847149,4.46428301747372,3.93167545201503,5.52949814839112
2017-02-09,6.14780036435034,5.3431653100109,7.75707047302921,4.11188848729085,3.52182094229065,5.29202357729123
2017-02-10,6.83123598625809,5.73366369268986,9.02638057339456,4.63629568595899,3.88468987226129,6.13950731335437
2017-02-13,6.61944939456094,5.87304891235954,8.11225035896373,4.52707907228477,3.99453006748101,5.59217708189227
2017-02-14,6.76540166754746,5.88632611462935,8.5235527733837,4.63496012868976,3.99269090028874,5.91949858549178
2017-02-15,6.78921748102864,6.07623836624962,8.21517571058667,4.66671656078161,4.11715789166003,5.76583389902475
2017-02-16,6.9146202293219,6.14688012983061,8.45010042830446,4.79362349397638,4.24887036450637,5.88312975291638
2017-02-17,6.49445642009377,6.02625890085354,7.43085145857423,4.48388402100487,4.15898887430171,5.13367431441119
2017-02-21,6.54535964982548,6.20595249189022,7.224173965696,4.44350553202624,4.13811167170796,5.0542932526628
2017-02-22,6.52820489337473,5.80982862828679,7.9649574235506,4.39125549528709,3.85710970894724,5.45954706796679
2017-02-23,6.75563161308955,6.0933304248184,8.08023398963185,4.4378396468339,3.99517827528444,5.3231623899328
2017-02-24,6.68920876634564,5.87243223042417,8.3227618381886,4.45744332441662,3.92045989331919,5.53141018661147
2017-02-27,6.62877079432062,5.90321165306201,8.07988907683784,4.44190694419365,4.01158612316053,5.3025485862599
2017-02-28,6.17362208269656,5.67094831181488,7.17896962445992,4.0810874910088,3.78934599313872,4.66457048674896
2017-03-01,5.83124453092439,5.47886402815404,6.53600553646511,3.8982173266246,3.62163611518,4.45137974951381
2017-03-02,5.62506705734418,5.34671293895756,6.18177529411744,3.78312563597547,3.51513762488109,4.31910165816424
2017-03-03,6.0239699835709,5.72356433804178,6.62478127462914,4.02355175834843,3.75602375827177,4.55860775850177
2017-03-06,5.86985622632309,5.47902150092374,6.65152567712178,3.95581670568027,3.63074492158436,4.6059602738721
2017-03-07,5.82027206406876,5.58814609768293,6.28452399684042,3.95320001131866,3.7200190259212,4.41956198211358
2017-03-08,6.06754900766062,6.04787347512618,6.10690007272951,4.01620733575421,3.90095414332675,4.24671372060914
2017-03-09,6.56697876119715,6.31962450501796,7.06168727355553,4.36271888303984,4.10826576795367,4.87162511321218
2017-03-10,6.49395564262036,6.2670086387516,6.94784965035787,4.35464860419395,4.1680489610291,4.72784789052365
2017-03-13,6.51537014190555,6.36054556225443,6.8250193012078,4.39609206342485,4.28319725541149,4.62188167945158
2017-03-14,6.51760343533685,6.23628738527099,7.08023553546859,4.32883095835445,4.06803267108955,4.85042753288425
2017-03-15,6.66222037024997,6.15865303107004,7.66935504860983,4.4432091558155,4.05471439844491,5.22019867055667
2017-03-16,6.31199814829222,5.87299655694229,7.19000133099208,4.28407720480069,3.96256292574122,4.92710576291963
2017-03-17,6.7249897137029,6.11283410360002,7.94930093390865,4.4374697200736,4.07542474880539,5.16155966261002
2017-03-20,6.9809718501329,6.42387036855613,8.09517481328644,4.57503320228256,4.2874399340706,5.15021973870647
2017-03-21,6.57345117311847,6.21739411937352,7.28556528060837,4.35605999110603,4.16519500884631,4.73778995562548
2017-03-22,6.70351236565956,6.26627275557396,7.57799158583076,4.52460310642759,4.27732983932892,5.01914964062493
2017-03-23,6.55024383833488,6.27044903932825,7.10983343634812,4.46425951392649,4.35902512775832,4.67472828626283
2017-03-24,6.60160738263226,6.25914350370904,7.28653514047871,4.54058305109035,4.33071704849522,4.9603150562806
2017-03-27,6.40363074661756,5.86154427763352,7.48780368458564,4.32342867967699,4.04614527647976,4.87799548607146
2017-03-28,6.52775489921551,5.66650607953953,8.25025253856746,4.40049564841105,3.93054615665926,5.34039463191464
2017-03-29,7.34637884397065,6.16262579600758,9.71388493989677,4.87567473635018,4.20966971471971,6.2076847796111
2017-03-30,7.45616198048412,6.20007003165084,9.96834587815068,5.00255669206362,4.29186294711381,6.42394418196323
2017-03-31,7.47944779809618,6.27735619246,9.88363100936855,4.44512441823561,4.30434944382119,4.72667436706445
2017-04-03,8.03741145591701,6.1284758222432,11.8552827232646,5.04826054653287,4.09118802020152,6.96240559919557
2017-04-04,7.34273240225997,6.27427582634166,9.47964555409657,4.85251354993487,4.24577735835574,6.06598593309313
2017-04-05,6.79102892663553,6.2700734423527,7.83293989520119,4.57453364233613,4.22975547676464,5.2640899734791
2017-04-06,6.78664109547736,5.93420977597408,8.49150373448392,4.63318349975588,4.05554340402849,5.78846369121065
2017-04-07,6.65249823021098,5.99215136802789,7.97319195457715,4.5961285858176,4.09305700967949,5.60227173809382
2017-04-10,6.71447233882854,5.92937316373093,8.28467068902375,4.65617307706367,4.06857895220056,5.83136132678988
2017-04-11,6.55317836666672,5.92077608145054,7.81798293709906,4.52207329122815,4.04448518139486,5.47724951089472
2017-04-12,6.50548752121489,6.08248881569263,7.35148493225941,4.52165464440513,4.17649880782883,5.21196631755773
2017-04-13,6.60253077853335,5.87985785822778,8.04787661914449,4.56850370191127,4.04343787205656,5.61863536162069
2017-04-14,6.61192739933014,5.9144327922936,8.00691661340323,4.56972542489613,4.06268958940522,5.58379709587794
2017-04-17,6.35443337667939,5.17188106886375,8.71953799231066,4.3173424954525,3.53241988032337,5.88718772571075
2017-04-18,6.045053387051,5.07284175486991,7.98947665141316,4.14097054606258,3.46517592434188,5.492559789504
2017-04-19,5.97526395926155,5.30157026598845,7.32265134580776,4.14303160733218,3.65157768085418,5.12593946028818
2017-04-20,6.4071544483302,5.23254473230603,8.75637388037854,4.35770821370433,3.57515543186674,5.92281377737949
2017-04-21,6.01181996702448,5.16199263972622,7.711474621621,4.06789503050433,3.48872998273916,5.22622512603467
2017-04-24,6.65861569753043,5.36456045633701,9.24672617991727,4.51052717439979,3.62307451650967,6.28543249018004
2017-04-25,6.71376836285155,5.52281647313431,9.09567214228603,4.55195777376151,3.70314075735936,6.24959180656582
2017-04-26,6.53210596025252,5.62397723161408,8.3483634175294,4.49322513132751,3.83807302674606,5.80352934049039
2017-04-27,7.05367223794346,5.85973652243176,9.44154366896685,4.82007301136274,3.99046930145667,6.47928043117489
2017-04-28,7.00909674603491,5.658804687324,9.70968086345672,4.70756833051153,3.88308568133633,6.35653362886194
2017-05-01,6.58183154251395,5.16300018669049,9.41949425416088,4.44528547355756,3.46098398914781,6.41388844237707
2017-05-02,7.29717433823495,5.3549339370467,11.1816551406114,4.88629250923431,3.54293475107328,7.57300802555637
2017-05-03,6.5882753702952,5.26561539270792,9.23359532546977,4.46977836765345,3.53493125109706,6.33947260076622
2017-05-04,6.92114011223417,5.35428619018822,10.0548479563261,4.67900688755512,3.60406282823317,6.82889500619904
2017-05-05,6.88478549995809,5.76487335516552,9.12460978954324,4.79931417784677,3.98330970417841,6.43132312518348
2017-05-08,7.29579238431879,5.74219935076164,10.4029784514331,4.98386885330642,3.94188762869942,7.06783130252041
2017-05-09,6.40551648656264,5.50121670099563,8.21411605769666,4.50691518269392,3.82396964062519,5.87280626683139
2017-05-10,6.32197629068694,5.51920902979662,7.92751081246758,4.38178436962675,3.8091703201566,5.52701246856706
2017-05-11,7.02055142852597,5.63910878568689,9.78343671420414,4.90142528475013,3.93447817892044,6.83531949640951
2017-05-12,7.22489524852073,5.80458908063308,10.065507584296,5.07170737848532,4.10101042485751,7.01310128574094
2017-05-15,7.19925097504879,5.66932088945128,10.2591111462438,4.98358994075635,3.94845124297779,7.05386733631347
2017-05-16,7.22998750899799,5.7165465501917,10.2568694266106,4.96829668864648,3.93596559972988,7.03295886647968
2017-05-17,6.74818748642619,5.47572800146438,9.2931064563498,4.63152444341838,3.73499435144007,6.42458462737499
2017-05-18,6.1402080983485,5.16927381288509,8.08207666927532,4.24934787950773,3.51880545048487,5.71043273755346
2017-05-19,6.61242447611091,5.06760417329134,9.70206508175006,4.52895300012335,3.47374572428356,6.63936755180294
2017-05-22,6.88636358136255,5.07297516992368,10.5131404042403,4.65850144965587,3.41433405303728,7.14683624289306
2017-05-23,6.78004172560983,5.39076446658112,9.55859624366724,4.5845310662788,3.64113507563153,6.47132304757333
2017-05-24,6.69768597286014,5.25614190803251,9.58077410251538,4.51513250190101,3.48236458955847,6.58066832658608
2017-05-25,6.60596298738471,4.91514685529376,9.98759525156661,4.39780453000514,3.2791801268969,6.63505333622163
2017-05-26,7.56419920115479,5.60429431239572,11.4840089786729,5.17874356094316,3.84726775624448,7.84169517034051
2017-05-30,7.12502450419637,5.25903870318307,10.856996106223,4.71903205641414,3.56247745975191,7.03214124973858
2017-05-31,6.1427132761927,5.02599169727604,8.37615643402602,3.99538992100706,3.33426450713215,5.31764074875687
2017-06-01,6.02129293228513,4.79287173336287,8.47813533012965,4.0243319634513,3.2096303347401,5.65373522087371
2017-06-02,6.34463916573232,5.0387180348537,8.95648142748956,4.27046877086533,3.37335507047148,6.06469617165303
2017-06-05,6.43016541864089,5.26746327827877,8.75556969936514,4.36336288859463,3.58159338768311,5.92690189041768
2017-06-06,6.47951457355917,5.13993724912441,9.15866922242869,4.45404118874042,3.49257809428991,6.37696737764144
2017-06-07,6.58150241084827,5.28513045447556,9.17424632359368,4.51936788075693,3.61443369747525,6.32923624732031
2017-06-08,6.78840347221807,5.61251679569716,9.14017682525988,4.65478531195547,3.85117322829825,6.2620094792699
2017-06-09,6.73292342465925,5.52382486887588,9.15112053622601,4.65387275889839,3.80920105822068,6.34321616025379
2017-06-12,6.52290130408512,5.30169036623107,8.96532317979323,4.4601963824823,3.65372008792329,6.07314897160033
2017-06-13,6.1356412322458,4.84305575432933,8.72081218807874,4.19245080301479,3.29767531087852,5.98200178728733
2017-06-14,6.17186834690597,4.91248663450238,8.69063177171316,4.12903574330564,3.2999371809052,5.78723286810653
2017-06-15,6.24766760461373,5.02687671964604,8.6892493745491,4.03606478898996,3.187277304821,5.73363975732788
2017-06-16,6.4835425582793,5.18283211733614,9.08496344016561,4.24831734507491,3.35148238756381,6.0419872600971
2017-06-19,6.95592146254031,5.37561387334299,10.116536640935,4.59808539342783,3.57362536906286,6.64700544215777
2017-06-20,6.92758217761359,5.24935692140713,10.2840326900265,4.61740870982306,3.51048553467189,6.83125506012541
2017-06-21,6.54961396756991,5.2775354644187,9.09377097387235,4.41978156694949,3.59814395118504,6.0630567984784
2017-06-22,6.39399012446404,5.2643980858995,8.6531742015931,4.295834260168,3.5909561400243,5.70559050045541
2017-06-23,6.60390744718206,5.67872228867903,8.45427776418814,4.42332066169085,3.85746077779309,5.55504042948636
2017-06-26,7.22690656239197,5.7359058709712,10.2089079452335,4.81636433713773,3.92569279418379,6.59770742304562
2017-06-27,6.72237487110517,5.43060437499906,9.30591586331739,4.50010511307517,3.68936950293753,6.12157633335047
2017-06-28,7.70892507091269,5.72314055585989,11.6804941010183,5.10749498871407,3.88823924684075,7.54600647246071
2017-06-29,7.18030646289183,5.72539490149312,10.0901295856892,4.82103575943257,3.99258009606135,6.47794708617503
2017-06-30,7.87099839549957,5.82437862389968,11.9642379386994,4.5856755305028,4.04203818698826,5.67295021753188
2017-07-03,7.54773945056268,5.69311711451325,11.2569841226615,4.68989307822719,3.89591719610972,6.27784484246212
2017-07-05,7.99317818281377,5.57741830015425,12.8246979481328,5.09874225808438,3.78495028417645,7.72632620590022
2017-07-06,7.13943960568661,5.53462761876953,10.3490635795208,4.66565285800411,3.79999955206107,6.39695946989019
2017-07-07,7.01194643227914,5.60035710944826,9.83512507794091,4.47024904939205,3.78971267324963,5.83132180167688
2017-07-10,7.54904540443534,5.66360327492083,11.3199296634644,4.77384382277886,3.80686400701494,6.70780345430671
2017-07-11,7.89662016780237,5.86930087474352,11.9512587539201,5.07126581503384,3.99457485952105,7.22464772605941
2017-07-12,7.54719570878528,5.86659214316725,10.9084028400213,4.88672714569623,3.9753472644924,6.70948690810388
2017-07-13,6.96815841424852,5.53852966990854,9.82741590292848,4.64849450305747,3.78521262839801,6.3750582523764
2017-07-14,7.1082539180419,5.73911290942005,9.84653593528558,4.71093249150738,3.83792538772567,6.45694669907079
2017-07-17,7.19291873790101,5.34305228035605,10.8926516529909,4.83099196643988,3.54531743803886,7.40234102324193
2017-07-18,7.54393083456695,5.45965461781105,11.7124832680787,5.15172232331521,3.6992014671684,8.05676403560882
2017-07-19,6.84929743361338,5.33863266184577,9.87062697714861,4.70749953159351,3.63969354715381,6.84311150047292
2017-07-20,6.92737052820719,5.30290939948104,10.1762927856595,4.75107918579992,3.66386213443793,6.92551328852389
2017-07-21,6.74223796629777,5.14329083155213,9.94013223578905,4.66311797837767,3.51778334451805,6.95378724609691
2017-07-24,7.42626745944454,5.56729859640558,11.1442051855225,4.95456540150544,3.78270399251855,7.29828821947922
2017-07-25,6.89513465556011,5.43821089773367,9.80898217121299,4.68307304788298,3.68893572368506,6.67134769627881
2017-07-26,7.26681507903751,5.53147933119991,10.7374865747127,4.96800162041674,3.82966578220465,7.24467329684094
2017-07-27,7.63749005519511,5.83447250535909,11.2435251548671,5.16679202861788,3.97044198868216,7.55949210848932
2017-07-28,7.45935953966021,5.89214565050252,10.5937873179756,5.03823089030486,4.01915839885622,7.07637587320214
2017-07-31,6.58391351368179,5.50725008468815,8.73724037166908,4.25931454536028,3.63345620808761,5.51103121990564
2017-08-01,7.2178134045048,5.76345146371407,10.1265372860862,4.89885756585031,3.85342197954691,6.98972873845712
2017-08-02,7.21173861291384,5.71656951458641,10.2020768095687,4.88972109928853,3.82326649237722,7.02263031311115
2017-08-03,7.02592175665032,5.66363660945298,9.75049205104502,4.77907100830987,3.7878245699254,6.76156388507881
2017-08-04,7.19246699509877,5.81988956098945,9.93762186331741,4.80504519409716,3.94390981486668,6.52731595255811
2017-08-07,6.85565761042758,5.53939364499385,9.48818554129503,4.63789100232233,3.72576441099458,6.46214418497783
2017-08-08,7.18811425202143,5.57384419743976,10.4166543611848,4.82272749323672,3.74184025997991,6.98450195975032
2017-08-09,6.77466640886669,5.93548472551076,8.45302977557855,4.56851299753054,3.950333992724,5.80487100714363
2017-08-10,7.06808188472069,5.65573992408088,9.89276580600031,4.70697627459651,3.79202170982115,6.53688540414722
2017-08-11,6.59370508937574,5.55615698191068,8.66880130430586,4.46608953127646,3.82809305424387,5.74208248534166
2017-08-14,6.86787813453841,5.64926374421047,9.30510691519427,4.68682041349667,3.94798224169395,6.16449675710212
2017-08-15,7.06479614675354,5.68980737738031,9.81477368549998,4.77389589970307,3.86935684856957,6.58297400197007
2017-08-16,7.14129466529745,5.49259411147059,10.4386957729512,4.85035009720314,3.76111776387956,7.02881476385031
2017-08-17,6.70446213128669,5.38717166501546,9.33904306382915,4.57703597777841,3.70668083673013,6.31774625987497
2017-08-18,6.76751571750145,5.52485467918947,9.25283779412541,4.69479609269877,3.79037712283711,6.50363403242209
2017-08-21,6.75944708742126,5.68289193245452,8.91255739735476,4.66431373151684,3.88807469340739,6.21679180773574
2017-08-22,6.87415017635345,5.8074670524218,9.00751642421673,4.73833663050311,3.95482741470668,6.30535506209597
2017-08-23,6.88351918631748,5.86392595830829,8.92270564233584,4.79348363242305,4.0135064811278,6.35343793501355
2017-08-24,6.95231452447886,5.82606991859797,9.20480373624064,4.82163512753373,4.0408953487605,6.38311468508019
2017-08-25,6.62166003944138,5.5843405082678,8.69629910178855,4.56262604128494,3.82261948125806,6.0426391613387
2017-08-28,6.88975980354253,5.68057141073972,9.30813658914813,4.6722527367122,3.83333709923769,6.35008401166122
2017-08-29,7.88485214945049,6.0022170495382,11.6501223492751,5.44979324456055,4.08506286565788,8.17925400236588
2017-08-30,7.47509321211758,5.72080942886065,10.9836607786314,5.13682350775381,3.91650139299306,7.57746773727532
2017-08-31,6.43458733681615,5.6255299939117,8.05270202262504,4.33030761207408,3.83652478218944,5.31787327184335
2017-09-01,7.18019462494544,5.42267531631125,10.6952332422138,4.85333846822606,3.69031343305799,7.17938853856219
2017-09-05,7.16900328089768,5.66576798070366,10.1754738812857,4.82175958356458,3.84579066413089,6.77369742243195
2017-09-06,6.74648879775447,5.58118631243374,9.07709376839593,4.5225509829601,3.7898509555234,5.98795103783349
2017-09-07,6.6116974565859,5.3830259756093,9.06904041853912,4.44139685797183,3.66410346800744,5.99598363790063
2017-09-08,6.77529202486013,6.02615334672961,8.27356938112117,4.5918033752087,4.10324415551963,5.56892181458684
2017-09-11,6.94619960713911,6.20283138351944,8.43293605437845,4.70317621526077,4.22430153337084,5.66092557904063
2017-09-12,6.91339212812995,5.99414094517741,8.75189449403501,4.65118560633102,4.06181727377867,5.8299222714357
2017-09-13,6.81333761903426,6.02061185992484,8.39878913725309,4.5989754567944,4.1190468969722,5.55883257643882
2017-09-14,6.62852533555449,5.97417210910861,7.93723178844624,4.47855720351453,4.1036982641406,5.22827508226239
2017-09-15,6.71382928129541,6.27187474477785,7.59773835433054,4.54053566927545,4.20387521967115,5.21385656848405
2017-09-18,7.39774624480851,6.28708947236151,9.61905978970251,5.06909508926432,4.30521243174503,6.59686040430291
2017-09-19,7.35944797233713,6.41907223671154,9.2401994435883,5.12300013491094,4.45443343542713,6.46013353387857
2017-09-20,7.06920370881877,5.94257255079824,9.32246602485982,4.89565000025218,4.10098616341204,6.48497767393246
2017-09-21,6.95478175279174,6.15508707856495,8.5541711012453,4.76109634286835,4.28953157146258,5.70422588567989
2017-09-22,7.50827146025246,6.12453504935508,10.2757442820472,5.17530847295797,4.24319697669931,7.03953146547529
2017-09-25,7.52187596368947,6.41091107237056,9.74380574632729,5.13617244656174,4.43291591120875,6.54268551726772
2017-09-26,7.63955724038337,6.20880930266138,10.5010531158273,5.25005537732397,4.34965403278445,7.05085806640303
2017-09-27,8.30252915568139,6.60893300069567,11.6897214656528,5.27772177411238,4.66709300464385,6.49897931304944
2017-09-28,7.00338923388045,5.7956071429539,9.41895341573353,4.65947069084095,4.11672124420724,5.74496958410836
2017-09-29,7.83245974800009,6.75574055183328,9.9858981403337,4.72617293049249,4.58810661228975,5.00230556689798
2017-10-02,7.68484954066431,6.12648456779201,10.8015794864089,4.9089932997142,4.12757310321893,6.47183369270474
2017-10-03,7.84509616958296,6.26024297528748,11.0148025581739,5.09709945396592,4.16349456629317,6.96430922931142
2017-10-04,7.28302892523344,6.19978007264733,9.44952663040568,4.77680389358362,4.12194623621895,6.08651920831297
2017-10-05,7.48451099302835,6.00636170700492,10.4408095650752,4.82980624623663,4.01692248127333,6.45557377616324
2017-10-06,6.9822417180499,5.87671261333498,9.19329992747975,4.59093560032759,3.93142336933698,5.90996006230882
2017-10-10,6.96005815024139,5.8456332575416,9.18890793564099,4.54322167636746,3.96231584803067,5.70503333304105
2017-10-11,6.9268503568405,5.68770386956381,9.40514333139388,4.54653960957483,3.88668379450059,5.86625123972332
2017-10-12,7.08167691383823,5.67112222991205,9.90278628169057,4.69352754881017,3.88243691779971,6.31570881083109
2017-10-13,7.26267803086754,5.78062297545148,10.2267881416997,4.72459630482592,3.93965291597209,6.29448308253358
2017-10-16,7.11333825093991,5.81101452014316,9.71798571253341,4.60188140719624,3.83219076190362,6.14126269778146
2017-10-17,6.68564370493576,5.37915631618049,9.2986184824463,4.389807406013,3.63509785655988,5.89922650491922
2017-10-18,6.77246668581268,5.43335046271134,9.45069913201536,4.4767432709718,3.68130296433973,6.06762388423593
2017-10-19,6.67527938476021,5.38923949177923,9.24735917072217,4.46355029592213,3.70577230221834,5.97910628332971
2017-10-20,6.70465399765251,5.36434393304212,9.38527412687329,4.45932500796177,3.67099031926504,6.03599438535523
2017-10-23,6.61863289564866,5.52405885057347,8.80778098579906,4.41138230495078,3.78440706253297,5.66533278978638
2017-10-24,6.74374323403864,5.61468593828179,9.00185782555234,4.47344788884145,3.82297099971555,5.77440166709326
2017-10-25,7.03682443560913,5.80546737491926,9.49953855698888,4.64592602894639,3.8937500972662,6.15027789230677
2017-10-26,6.91342210609268,5.8023552115087,9.13555589526066,4.5396124058506,3.86749825695165,5.8838407036485
2017-10-27,7.25033193544335,6.31859677603708,9.11380225425588,4.73377506936948,4.18936631161772,5.82259258487302
2017-10-30,7.10585005141609,6.1723861595842,8.97277783507987,4.69612871932492,4.1362652805179,5.81585559693897
2017-10-31,6.50325634476617,5.53374293936944,8.44228315555962,4.17006968374334,3.69526654880141,5.1196759536272
2017-11-01,6.51913814808685,5.72101874033218,8.11537696359619,4.19613348374786,3.72614917221389,5.13610210681581
2017-11-02,6.50681605224686,5.78455265871064,7.95134283931929,4.15415535064511,3.72810216999505,5.00626171194524
2017-11-03,6.65490908504863,5.7691256740421,8.42647590706169,4.24225977042244,3.72183308092394,5.28311314941943
2017-11-06,6.46006264893342,5.32893028596459,8.72232737487107,4.23705281508061,3.46658998737799,5.77797847048584
2017-11-07,6.29329496712053,5.27732747395062,8.32522995346035,4.11897319561371,3.45639852988387,5.44412252707339
2017-11-08,6.42274394734652,5.32849748780964,8.61123686642028,4.1755622107399,3.5186865342074,5.48931356380489
2017-11-09,6.58759621380614,5.49122338392064,8.78034187357714,4.26153808628257,3.59957914433695,5.58545597017382
2017-11-10,7.18961657048285,5.50900344293559,10.5508428255774,4.75226544485552,3.69171139521017,6.87337354414622
2017-11-13,7.24411027767071,5.46384385686632,10.8046431192795,4.71442862196444,3.68170797601046,6.7798699138724
2017-11-14,7.67018910613422,5.76885439728362,11.4728585238354,4.95858444708577,3.78695104482084,7.30185125161563
2017-11-15,7.72135158450495,5.60008327345523,11.9638882066044,5.02701338038134,3.68325424323565,7.71453165467271
2017-11-16,7.93242536774323,5.75546503418663,12.2863460348564,5.11120206469122,3.81368639453109,7.70623340501149
2017-11-17,7.1702891744303,5.67141215002006,10.1680432232508,4.78380966376893,3.80965273575191,6.73212351980298
2017-11-20,7.27759888427913,5.92003807538317,9.99272050207106,4.79185516230202,3.96536660833591,6.44483227023422
2017-11-21,7.26677085595574,5.81774659107801,10.1648193857112,4.79025509013381,3.88120536522623,6.60835453994896
2017-11-22,8.24628247119755,5.94131692072048,12.8562135721517,5.39889323725566,3.83205746544925,8.53256478086848
2017-11-24,6.96097768119941,5.96721558669755,8.94850187020312,4.64081005505677,3.95233579783515,6.01775856950001
2017-11-27,7.71841741321412,5.82747110389223,11.5003100318579,5.11378638885491,3.87538555096158,7.59058806464157
2017-11-28,7.72797022800522,5.65208834815207,11.8797339877115,5.14605329990115,3.77667644086581,7.88480701797182
2017-11-29,7.41407220185513,5.68605022950527,10.8701161465548,4.79185562874079,3.76646951031341,6.84262786559554
2017-11-30,6.93728160638872,5.74634334276859,9.31915813362896,4.47289431606076,3.86974844359141,5.67918606099947
2017-12-01,7.03804477298696,5.79394879561118,9.52623672773851,4.60329786875328,3.82836144795622,6.15317071034742
2017-12-04,7.35646616134472,5.86388921918277,10.3416200456686,4.85749780290809,3.86401737640012,6.84445865592404
2017-12-05,7.11390384224595,5.90617127895105,9.52936896883574,4.78880383577576,3.98234178326311,6.40172794080108
2017-12-06,7.12457068429647,5.81859834353642,9.73651536581656,4.77677398262427,3.95273603576802,6.42484987633678
2017-12-07,7.55170096496018,6.04082593895106,10.5734510169784,5.03450653336911,4.08979551575393,6.92392856859946
2017-12-08,7.75442347811962,6.51362038585444,10.23602966265,5.18974244040233,4.41164027223651,6.74594677673398
2017-12-11,7.77845401246694,6.38549382075109,10.5643743958987,5.27707307704794,4.33048056797761,7.17025809518859
2017-12-12,7.15025196401633,6.2177957139471,9.0151644641548,4.86007491177457,4.2437685460637,6.09268764319631
2017-12-13,7.70309089420906,6.25431498119246,10.6006427202422,5.16877388024405,4.29583818254099,6.91464527565018
2017-12-14,7.7161182248766,6.19214535761529,10.7640639593992,5.29460001055829,4.31079804166623,7.26220394834242
2017-12-15,7.0813742111835,6.19111812339155,8.86188638676741,4.84825085443968,4.2604596496534,6.02383326401223
2017-12-18,7.89184285410854,6.46251067932544,10.7505072036747,5.37675228161206,4.45931222133732,7.21163240216153
2017-12-19,7.73988318198549,6.55759002524267,10.1044694954711,5.34010343130079,4.56012402292084,6.90006224806068
2017-12-20,7.31439101374075,6.51904872599523,8.90507558923178,4.997880627051,4.41578404719603,6.16207378676093
2017-12-21,7.75714392542958,6.82742778005678,9.61657621617517,5.35261983526244,4.72299067105904,6.61187816366925
2017-12-22,8.19064355917301,7.18197369189783,10.2079832937234,5.58434858514691,4.91060508782675,6.93183557978725
2017-12-26,7.68289008054717,6.88850109046017,9.27166806072115,5.24867822333662,4.71127193457555,6.32349080085877
2017-12-27,8.16452191489124,6.9434108709283,10.6067440028171,5.62149274894207,4.78694638256216,7.29058548170188
2017-12-28,7.35231900335247,6.50869484319098,9.03956732367544,5.09296373654145,4.56240781764758,6.15407557432919
2017-12-29,10.0074475692274,6.57888171870505,16.8645792702722,5.81572643188901,4.5100837933756,8.42701170891583
2018-01-02,7.24082856016477,6.1628564359752,9.39677280854391,4.62613588139062,4.12612938983756,5.62614886449672
2018-01-03,7.64537630445891,6.84427377714332,9.24758135909008,5.12700722119466,4.653813989776,6.07339368403199
2018-01-04,7.39767158893174,6.42492496273316,9.3431648413289,4.92592196793421,4.39801313776166,5.9817396282793
