"","Date","repo","Public","Govt","Total","log_repo","change_repo","log_public","change_public"
"168",2018-03-28,1.035752e+12,1.53913e+13,5.67979e+12,2.10711e+13,27.66614884887,-0.0479948424513523,30.3648235306473,0.0020942824658654
"169",2018-04-04,1.094979e+12,1.54586e+13,5.65953e+12,2.11182e+13,27.7217563009309,0.0556074520609648,30.3691865987131,0.00436306806584241
"170",2018-04-11,1.053411e+12,1.54578e+13,5.66407e+12,2.11218e+13,27.6830545863182,-0.038701714612678,30.3691348462451,-5.17524679573e-05
"171",2018-04-18,1.038562e+12,1.53835e+13,5.6963e+12,2.10798e+13,27.6688581799731,-0.0141964063451887,30.3643166223868,-0.00481822385834718
"172",2018-04-25,1.030126e+12,1.53432e+13,5.71643e+12,2.10596e+13,27.6607022407855,-0.0081559391875885,30.361693495067,-0.00262312731975811
"173",2018-05-02,1.082156e+12,1.53339e+13,5.71142e+12,2.10453e+13,27.7099764634094,0.0492742226239713,30.3610871795884,-0.000606315478638209
"174",2018-05-09,1.078119e+12,1.53335e+13,5.70747e+12,2.1041e+13,27.7062389719333,-0.0037374914761763,30.3610610932557,-2.60863327206096e-05
"175",2018-05-16,1.091843e+12,1.53659e+13,5.70807e+12,2.1074e+13,27.7188882100212,0.0126492380879171,30.3631718844783,0.00211079122260927
"176",2018-05-23,1.053016e+12,1.53726e+13,5.71035e+12,2.1083e+13,27.6826795436468,-0.0362086663743675,30.3636078198757,0.000435935397373299
"177",2018-05-30,1.064167e+12,1.53988e+13,5.70694e+12,2.11057e+13,27.6932134494191,0.0105339057722809,30.3653107002341,0.00170288035846511
"178",2018-06-06,1.10362e+12,1.54259e+13,5.67647e+12,2.11024e+13,27.7296168016335,0.0364033522143963,30.3670690308574,0.00175833062331066
"179",2018-06-13,1.074693e+12,1.54209e+13,5.6659e+12,2.10868e+13,27.7030561553267,-0.0265606463067947,30.3667448481193,-0.000324182738165035
"180",2018-06-20,1.06524e+12,1.5454e+13,5.68021e+12,2.11342e+13,27.6942212418146,-0.00883491351205379,30.3688889854399,0.00214413732066987
"181",2018-06-27,1.018671e+12,1.54499e+13,5.68259e+12,2.11325e+13,27.6495199524824,-0.0447012893322736,30.3686236467594,-0.00026533868049583
"182",2018-07-11,1.032093e+12,1.54822e+13,5.72557e+12,2.12078e+13,27.6626098952068,0.0130899427243953,30.3707120928552,0.00208844609580439
"183",2018-07-18,1.059162e+12,1.55127e+13,5.72812e+12,2.12409e+13,27.6884991453527,0.0258892501459016,30.3726801592045,0.00196806634927782
"184",2018-07-25,1.043551e+12,1.55383e+13,5.7272e+12,2.12655e+13,27.6736504362512,-0.0148487091014964,30.3743290597746,0.00164890057004641
"185",2018-08-01,1.069562e+12,1.55666e+13,5.69823e+12,2.12648e+13,27.6982703348031,0.0246198985519435,30.3761487092709,0.00181964949629787
"186",2018-08-08,1.023142e+12,1.56041e+13,5.69448e+12,2.12986e+13,27.6538994006943,-0.0443709341088017,30.3785548161656,0.00240610689472831
"187",2018-08-15,1.068346e+12,1.56731e+13,5.69923e+12,2.13723e+13,27.697132774037,0.043233373342737,30.3829669829795,0.00441216681393897
"188",2018-08-22,1.043367e+12,1.57109e+13,5.69585e+12,2.14068e+13,27.6734740996625,-0.0236586743745484,30.3853758549065,0.00240887192699191
"189",2018-08-29,1.038607e+12,1.57294e+13,5.71002e+12,2.14394e+13,27.668901508176,-0.00457259148648248,30.3865526885967,0.00117683369020938
"190",2018-09-05,1.072492e+12,1.57846e+13,5.68643e+12,2.14711e+13,27.7010060285133,0.0321045203372918,30.3900558971043,0.00350320850754215
"191",2018-09-12,1.084098e+12,1.57646e+13,5.68613e+12,2.14508e+13,27.7117694207637,0.0107633922503894,30.3887880359427,-0.00126786116155841
"192",2018-09-19,1.056875e+12,1.5793e+13,5.70125e+12,2.14943e+13,27.6863375565993,-0.0254318641644389,30.3905879198165,0.00179988387374053
"193",2018-09-26,1.004035e+12,1.57611e+13,5.70997e+12,2.14711e+13,27.6350479971482,-0.0512895594510177,30.3885659948769,-0.00202192493956233
"194",2018-10-03,1.054169e+12,1.57716e+13,5.83375e+12,2.16054e+13,27.6837738947504,0.0487258976021252,30.3892319702224,0.00066597534546986
"195",2018-10-10,1.050943e+12,1.5757e+13,5.83739e+12,2.15944e+13,27.6807089722898,-0.00306492246051704,30.3883058269085,-0.000926143313915162
"196",2018-10-17,1.037936e+12,1.58096e+13,5.84418e+12,2.16538e+13,27.6682552417386,-0.0124537305512291,30.3916384663871,0.00333263947865348
"197",2018-10-24,1.060285e+12,1.58261e+13,5.84499e+12,2.16711e+13,27.6895588558385,0.0213036140999314,30.3926815918116,0.00104312542451268
"198",2018-10-31,1.100029e+12,1.58433e+13,5.85904e+12,2.17024e+13,27.7263576590217,0.0367988031831743,30.3937678139498,0.0010862221381629
"199",2018-11-07,1.095841e+12,1.58649e+13,5.82559e+12,2.16904e+13,27.7225432209376,-0.00381443808415582,30.3951302377607,0.00136242381094931
"200",2018-11-14,1.069409e+12,1.59019e+13,5.82386e+12,2.17257e+13,27.6981272753598,-0.0244159455777684,30.3974597148709,0.00232947711016251
"201",2018-11-21,1.093377e+12,1.59417e+13,5.8276e+12,2.17693e+13,27.7202921878833,0.0221649125235395,30.3999594335412,0.00249971867028265
"202",2018-11-28,1.134623e+12,1.5968e+13,5.83391e+12,2.18019e+13,27.7573215530947,0.0370293652113851,30.4016078354977,0.00164840195647642
